time_stamp,filtered_speed_kph,filtered_speed_mps,filtered_accel_mph2,filter_mode,target_distance_m,target_speed_mps,target_context,rule_dist_1,rule_speed_1,rule_context_1,rule_dist_2,rule_speed_2,rule_context_2,rule_dist_3,rule_speed_3,rule_context_3,rule_dist_4,rule_speed_4,rule_context_4,rule_dist_5,rule_speed_5,rule_context_5,rule_dist_6,rule_speed_6,rule_context_6,rule_dist_7,rule_speed_7,rule_context_7,rule_dist_8,rule_speed_8,rule_context_8,rule_dist_9,rule_speed_9,rule_context_9,rule_dist_10,rule_speed_10,rule_context_10,rule_dist_11,rule_speed_11,rule_context_11,rule_dist_12,rule_speed_12,rule_context_12,rule_dist_13,rule_speed_13,rule_context_13,rule_dist_14,rule_speed_14,rule_context_14,rule_dist_15,rule_speed_15,rule_context_15,rule_dist_16,rule_speed_16,rule_context_16,rule_dist_17,rule_speed_17,rule_context_17,rule_dist_18,rule_speed_18,rule_context_18,rule_dist_19,rule_speed_19,rule_context_19,rule_dist_20,rule_speed_20,rule_context_20,rule_dist_21,rule_speed_21,rule_context_21,rule_dist_22,rule_speed_22,rule_context_22,rule_dist_23,rule_speed_23,rule_context_23,rule_dist_24,rule_speed_24,rule_context_24,rule_dist_25,rule_speed_25,rule_context_25,rule_dist_26,rule_speed_26,rule_context_26,rule_dist_27,rule_speed_27,rule_context_27,rule_dist_28,rule_speed_28,rule_context_28,rule_dist_29,rule_speed_29,rule_context_29,rule_dist_30,rule_speed_30,rule_context_30
1752570432.316239,13.344,3.707,-0.322,stopper,20.122,0.000,CarFollow,19.712,0.000,BlockedLane,74.343,0.000,TrafficLight,19.007,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.326363,13.332,3.703,-0.322,stopper,20.122,0.000,CarFollow,19.712,0.000,BlockedLane,74.343,0.000,TrafficLight,19.007,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.336455,13.321,3.700,-0.322,stopper,20.122,0.000,CarFollow,19.712,0.000,BlockedLane,74.343,0.000,TrafficLight,19.007,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.346513,13.309,3.697,-0.322,stopper,20.122,0.000,CarFollow,19.712,0.000,BlockedLane,74.343,0.000,TrafficLight,19.007,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.356571,13.297,3.694,-0.323,stopper,20.122,0.000,CarFollow,19.712,0.000,BlockedLane,74.343,0.000,TrafficLight,19.007,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.366630,13.286,3.690,-0.323,stopper,20.122,0.000,CarFollow,19.712,0.000,BlockedLane,74.343,0.000,TrafficLight,19.007,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.376824,13.274,3.687,-0.323,stopper,20.122,0.000,CarFollow,19.712,0.000,BlockedLane,74.343,0.000,TrafficLight,19.007,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.386880,13.262,3.684,-0.324,stopper,20.122,0.000,CarFollow,19.712,0.000,BlockedLane,74.343,0.000,TrafficLight,19.007,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.396937,13.250,3.681,-0.324,stopper,20.122,0.000,CarFollow,19.712,0.000,BlockedLane,74.343,0.000,TrafficLight,19.007,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.406998,13.239,3.677,-0.324,stopper,20.122,0.000,CarFollow,19.712,0.000,BlockedLane,74.343,0.000,TrafficLight,19.007,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.417060,13.227,3.674,-0.325,stopper,17.925,0.000,CarFollow,18.975,0.000,BlockedLane,48.473,0.000,TrafficLight,17.925,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.427125,13.215,3.671,-0.325,stopper,17.925,0.000,CarFollow,18.975,0.000,BlockedLane,48.473,0.000,TrafficLight,17.925,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.437184,13.203,3.668,-0.326,stopper,17.925,0.000,CarFollow,18.975,0.000,BlockedLane,48.473,0.000,TrafficLight,17.925,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.447242,13.191,3.664,-0.326,stopper,17.925,0.000,CarFollow,18.975,0.000,BlockedLane,48.473,0.000,TrafficLight,17.925,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.457311,13.180,3.661,-0.327,stopper,17.925,0.000,CarFollow,18.975,0.000,BlockedLane,48.473,0.000,TrafficLight,17.925,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.467379,13.168,3.658,-0.328,stopper,17.925,0.000,CarFollow,18.975,0.000,BlockedLane,48.473,0.000,TrafficLight,17.925,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.477456,13.156,3.654,-0.328,stopper,17.925,0.000,CarFollow,18.975,0.000,BlockedLane,48.473,0.000,TrafficLight,17.925,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.487559,13.144,3.651,-0.329,stopper,17.925,0.000,CarFollow,18.975,0.000,BlockedLane,48.473,0.000,TrafficLight,17.925,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.497653,13.132,3.648,-0.329,stopper,17.925,0.000,CarFollow,18.975,0.000,BlockedLane,48.473,0.000,TrafficLight,17.925,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.507812,13.120,3.644,-0.330,stopper,17.925,0.000,CarFollow,18.975,0.000,BlockedLane,48.473,0.000,TrafficLight,17.925,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.517888,13.108,3.641,-0.331,stopper,17.925,0.000,CarFollow,18.975,0.000,BlockedLane,48.473,0.000,TrafficLight,17.925,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.527952,13.096,3.638,-0.331,stopper,17.925,0.000,CarFollow,18.975,0.000,BlockedLane,48.473,0.000,TrafficLight,17.925,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.538025,13.084,3.634,-0.332,stopper,17.925,0.000,CarFollow,18.975,0.000,BlockedLane,48.473,0.000,TrafficLight,17.925,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.548084,13.072,3.631,-0.333,stopper,17.925,0.000,CarFollow,18.975,0.000,BlockedLane,48.473,0.000,TrafficLight,17.925,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.558143,13.060,3.628,-0.333,stopper,17.925,0.000,CarFollow,18.975,0.000,BlockedLane,48.473,0.000,TrafficLight,17.925,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.568203,13.048,3.624,-0.334,stopper,17.925,0.000,CarFollow,18.975,0.000,BlockedLane,48.473,0.000,TrafficLight,17.925,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.578260,13.036,3.621,-0.334,stopper,17.925,0.000,CarFollow,18.576,0.000,BlockedLane,46.895,0.000,TrafficLight,18.029,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.588737,13.023,3.618,-0.335,stopper,17.925,0.000,CarFollow,18.576,0.000,BlockedLane,46.895,0.000,TrafficLight,18.029,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.598796,13.011,3.614,-0.336,stopper,17.925,0.000,CarFollow,18.576,0.000,BlockedLane,46.895,0.000,TrafficLight,18.029,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.609062,12.998,3.611,-0.336,stopper,17.925,0.000,CarFollow,18.576,0.000,BlockedLane,46.895,0.000,TrafficLight,18.029,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.619139,12.986,3.607,-0.337,stopper,17.925,0.000,CarFollow,18.576,0.000,BlockedLane,46.895,0.000,TrafficLight,18.029,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.629222,12.974,3.604,-0.338,stopper,17.925,0.000,CarFollow,18.576,0.000,BlockedLane,46.895,0.000,TrafficLight,18.029,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.639290,12.962,3.600,-0.338,stopper,17.925,0.000,CarFollow,18.576,0.000,BlockedLane,46.895,0.000,TrafficLight,18.029,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.649376,12.949,3.597,-0.339,stopper,17.925,0.000,CarFollow,18.576,0.000,BlockedLane,46.895,0.000,TrafficLight,18.029,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.659443,12.937,3.594,-0.339,stopper,17.925,0.000,CarFollow,18.576,0.000,BlockedLane,46.895,0.000,TrafficLight,18.029,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.669564,12.925,3.590,-0.340,stopper,17.925,0.000,CarFollow,18.576,0.000,BlockedLane,46.895,0.000,TrafficLight,18.029,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.679641,12.912,3.587,-0.341,stopper,17.925,0.000,CarFollow,18.576,0.000,BlockedLane,46.895,0.000,TrafficLight,18.029,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.689705,12.900,3.583,-0.341,stopper,17.925,0.000,CarFollow,18.576,0.000,BlockedLane,46.895,0.000,TrafficLight,18.029,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.699737,12.888,3.580,-0.342,stopper,17.925,0.000,CarFollow,18.576,0.000,BlockedLane,46.895,0.000,TrafficLight,18.029,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.709808,12.875,3.576,-0.343,stopper,17.925,0.000,CarFollow,18.576,0.000,BlockedLane,46.895,0.000,TrafficLight,18.029,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.719841,12.863,3.573,-0.343,stopper,17.925,0.000,CarFollow,18.576,0.000,BlockedLane,46.895,0.000,TrafficLight,18.029,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.729873,12.851,3.570,-0.344,stopper,17.925,0.000,CarFollow,18.576,0.000,BlockedLane,46.895,0.000,TrafficLight,18.029,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.739962,12.838,3.566,-0.345,stopper,17.925,0.000,CarFollow,18.013,0.000,BlockedLane,46.313,0.000,TrafficLight,17.103,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.750049,12.826,3.563,-0.345,stopper,17.925,0.000,CarFollow,18.013,0.000,BlockedLane,46.313,0.000,TrafficLight,17.103,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.760149,12.813,3.559,-0.346,stopper,17.925,0.000,CarFollow,18.013,0.000,BlockedLane,46.313,0.000,TrafficLight,17.103,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.770229,12.800,3.556,-0.346,stopper,17.925,0.000,CarFollow,18.013,0.000,BlockedLane,46.313,0.000,TrafficLight,17.103,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.780295,12.788,3.552,-0.347,stopper,17.925,0.000,CarFollow,18.013,0.000,BlockedLane,46.313,0.000,TrafficLight,17.103,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.790364,12.775,3.549,-0.348,stopper,17.925,0.000,CarFollow,18.013,0.000,BlockedLane,46.313,0.000,TrafficLight,17.103,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.800462,12.763,3.545,-0.348,stopper,17.925,0.000,CarFollow,17.675,0.000,BlockedLane,47.751,0.000,TrafficLight,17.128,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.810517,12.750,3.542,-0.349,stopper,17.925,0.000,CarFollow,17.675,0.000,BlockedLane,47.751,0.000,TrafficLight,17.128,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.820580,12.737,3.538,-0.350,stopper,17.925,0.000,CarFollow,17.675,0.000,BlockedLane,47.751,0.000,TrafficLight,17.128,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.830647,12.725,3.535,-0.350,stopper,17.925,0.000,CarFollow,17.675,0.000,BlockedLane,47.751,0.000,TrafficLight,17.128,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.840713,12.712,3.531,-0.351,stopper,17.925,0.000,CarFollow,17.675,0.000,BlockedLane,47.751,0.000,TrafficLight,17.128,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.850777,12.699,3.528,-0.352,stopper,17.925,0.000,CarFollow,17.675,0.000,BlockedLane,47.751,0.000,TrafficLight,17.128,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.860997,12.686,3.524,-0.352,stopper,17.925,0.000,CarFollow,17.675,0.000,BlockedLane,47.751,0.000,TrafficLight,17.128,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.871112,12.673,3.520,-0.353,stopper,17.925,0.000,CarFollow,17.675,0.000,BlockedLane,47.751,0.000,TrafficLight,17.128,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.881597,12.660,3.517,-0.354,stopper,17.925,0.000,CarFollow,17.675,0.000,BlockedLane,47.751,0.000,TrafficLight,17.128,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.891686,12.647,3.513,-0.354,stopper,17.925,0.000,CarFollow,17.675,0.000,BlockedLane,47.751,0.000,TrafficLight,17.128,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.901816,12.634,3.510,-0.355,stopper,17.925,0.000,CarFollow,17.675,0.000,BlockedLane,47.751,0.000,TrafficLight,17.128,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.911901,12.621,3.506,-0.356,stopper,17.925,0.000,CarFollow,17.675,0.000,BlockedLane,47.751,0.000,TrafficLight,17.128,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.921978,12.608,3.502,-0.356,stopper,17.925,0.000,CarFollow,17.675,0.000,BlockedLane,47.751,0.000,TrafficLight,17.128,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.932120,12.595,3.499,-0.357,stopper,17.925,0.000,CarFollow,17.675,0.000,BlockedLane,47.751,0.000,TrafficLight,17.128,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.942183,12.582,3.495,-0.358,stopper,17.925,0.000,CarFollow,17.675,0.000,BlockedLane,47.751,0.000,TrafficLight,17.128,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.952247,12.569,3.492,-0.358,stopper,17.925,0.000,CarFollow,17.185,0.000,BlockedLane,53.946,0.000,TrafficLight,16.304,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.962313,12.556,3.488,-0.359,stopper,17.925,0.000,CarFollow,17.185,0.000,BlockedLane,53.946,0.000,TrafficLight,16.304,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.972373,12.543,3.484,-0.360,stopper,17.925,0.000,CarFollow,17.185,0.000,BlockedLane,53.946,0.000,TrafficLight,16.304,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.982432,12.530,3.481,-0.360,stopper,17.925,0.000,CarFollow,17.185,0.000,BlockedLane,53.946,0.000,TrafficLight,16.304,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570432.992490,12.517,3.477,-0.361,stopper,17.925,0.000,CarFollow,17.185,0.000,BlockedLane,53.946,0.000,TrafficLight,16.304,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570433.002555,12.504,3.473,-0.362,stopper,17.925,0.000,CarFollow,17.185,0.000,BlockedLane,53.946,0.000,TrafficLight,16.304,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570433.012618,12.491,3.470,-0.362,stopper,17.925,0.000,CarFollow,17.185,0.000,BlockedLane,53.946,0.000,TrafficLight,16.304,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570433.022693,12.478,3.466,-0.363,stopper,17.925,0.000,CarFollow,17.185,0.000,BlockedLane,53.946,0.000,TrafficLight,16.304,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570433.032775,12.465,3.462,-0.364,stopper,17.925,0.000,CarFollow,17.185,0.000,BlockedLane,53.946,0.000,TrafficLight,16.304,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570433.042840,12.452,3.459,-0.364,stopper,17.925,0.000,CarFollow,17.185,0.000,BlockedLane,53.946,0.000,TrafficLight,16.304,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570433.052928,12.438,3.455,-0.365,stopper,17.925,0.000,CarFollow,17.185,0.000,BlockedLane,53.946,0.000,TrafficLight,16.304,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570433.062983,12.425,3.451,-0.366,stopper,17.925,0.000,CarFollow,17.903,0.000,BlockedLane,53.946,0.000,TrafficLight,16.311,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570433.073043,12.412,3.448,-0.366,stopper,17.925,0.000,CarFollow,17.903,0.000,BlockedLane,53.946,0.000,TrafficLight,16.311,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570433.083117,12.399,3.444,-0.367,stopper,17.925,0.000,CarFollow,17.903,0.000,BlockedLane,53.946,0.000,TrafficLight,16.311,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570433.093186,12.385,3.440,-0.368,stopper,17.925,0.000,CarFollow,17.903,0.000,BlockedLane,53.946,0.000,TrafficLight,16.311,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570433.103249,12.372,3.437,-0.368,stopper,17.925,0.000,CarFollow,17.903,0.000,BlockedLane,53.946,0.000,TrafficLight,16.311,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570433.113315,12.359,3.433,-0.369,stopper,17.925,0.000,CarFollow,17.903,0.000,BlockedLane,53.946,0.000,TrafficLight,16.311,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
